document_id,bbl,property_type,street_number,street_name,unit
2024073100070003,1006891128,SC,500,WEST 18TH STREET,W28AD
2024073100070003,1006891007,SC,500,WEST 18TH STREET,W5D
2024073100070003,1006891135,SC,500,WEST 18TH STREET,W29D
2024073100070003,1006891026,SC,500,WEST 18TH STREET,W8D
2024073100070003,1006891187,SC,500,WEST 18TH STREET,E17A
2024073100070003,1006891071,SC,500,WEST 18TH STREET,W16D
2024073100070003,1006891011,SC,500,WEST 18TH STREET,W6B
2024073100070003,1006891124,SC,500,WEST 18TH STREET,W27A
2024073100070003,1006891021,SC,500,WEST 18TH STREET,W7F
2024073100070003,1006891075,SC,500,WEST 18TH STREET,W17B
2024073100070003,1006891178,SC,500,WEST 18TH STREET,E15F
2024073100070003,1006891205,SC,500,WEST 18TH STREET,E19E
2024073100070003,1006891057,SC,500,WEST 18TH STREET,W14B
2024073100070003,1006891036,SC,500,WEST 18TH STREET,W9G
2024073100070003,1006891139,SC,500,WEST 18TH STREET,W30D
2024073100070003,1006891008,SC,500,WEST 18TH STREET,W5E
2024073100070003,1006891044,SC,500,WEST 18TH STREET,W11A
2024073100070003,1006891177,SC,500,WEST 18TH STREET,E15E
2024073100070003,1006891201,SC,500,WEST 18TH STREET,E19A
2024073100070003,1006891042,SC,500,WEST 18TH STREET,W10F
2024073100070003,1006891203,SC,500,WEST 18TH STREET,E19C
2024073100070003,1006891100,SC,500,WEST 18TH STREET,W21C
2024073100070003,1006891209,SC,500,WEST 18TH STREET,E20B
2024073100070003,1006891170,SC,500,WEST 18TH STREET,E14E
2024073100070003,1006891038,SC,500,WEST 18TH STREET,W10B
2024073100070003,1006891005,SC,500,WEST 18TH STREET,W5B
2024073100070003,1006891221,SC,500,WEST 18TH STREET,E21G
2024073100070003,1006891188,SC,500,WEST 18TH STREET,E17B
2024073100070003,1006891229,SC,500,WEST 18TH STREET,E23C
2024073100070003,1006891086,SC,500,WEST 18TH STREET,W19A
2024073100070003,1006891138,SC,500,WEST 18TH STREET,W30C
2024073100070003,1006891153,SC,500,WEST 18TH STREET,E11A
2024073100070003,1006891106,SC,500,WEST 18TH STREET,W22C
2024073100070003,1006891120,SC,500,WEST 18TH STREET,W26A
2024073100070003,1006891173,SC,500,WEST 18TH STREET,E15A
2024073100070003,1006891185,SC,500,WEST 18TH STREET,E16F
2024073100070003,1006891196,SC,500,WEST 18TH STREET,E18C
2024073100070003,1006891069,SC,500,WEST 18TH STREET,W16B
2024073100070003,1006891083,SC,500,WEST 18TH STREET,W18D
2024073100070003,1006891107,SC,500,WEST 18TH STREET,W22D
2024073100070003,1006891180,SC,500,WEST 18TH STREET,E16A
2024073100070003,1006891035,SC,500,WEST 18TH STREET,W9F
2024073100070003,1006891230,SC,500,WEST 18TH STREET,E23D
2024073100070003,1006891160,SC,500,WEST 18TH STREET,E12A
2024073100070003,1006891102,SC,500,WEST 18TH STREET,W21E
2024073100070003,1006891030,SC,500,WEST 18TH STREET,W9A
2024073100070003,1006891157,SC,500,WEST 18TH STREET,E11E
2024073100070003,1006891076,SC,500,WEST 18TH STREET,W17C
2024073100070003,1006891111,SC,500,WEST 18TH STREET,W23D
2024073100070003,1006891065,SC,500,WEST 18TH STREET,W15D
2024073100070003,1006891018,SC,500,WEST 18TH STREET,W7C
2024073100070003,1006891004,SC,500,WEST 18TH STREET,W5A
2024073100070003,1006891163,SC,500,WEST 18TH STREET,E12D
2024073100070003,1006891022,SC,500,WEST 18TH STREET,W7G
2024073100070003,1006891234,SC,500,WEST 18TH STREET,E24C
2024073100070003,1006891152,SC,500,WEST 18TH STREET,PH36
2026012700123016,1005081162,CR,262,MOTT STREET,SUB3G
2026021600158003,1012741201,CC,50,CENTRAL PARK SOUTH,HOTEL
2026021300541004,3025380001,CR,0,WEST STREET,
2026012700123016,1005081152,SR,262,MOTT STREET,SUB2D
2026012700123016,1005081163,CR,262,MOTT STREET,SUB3H
2026012700123016,3053220051,CR,72,CATON PLACE,
2026012700123016,1005081144,SR,262,MOTT STREET,SUB1B
2026012700123016,1005081151,SR,262,MOTT STREET,SUB2C
2026012700123016,4049450034,CR,34-01,COLLEGE POINT BLVD,
2026012700123016,4010160125,CR,62-05,30TH AVENUE,
2026012700123016,1005081147,SR,262,MOTT STREET,SUB1E
2026012700123016,3006300019,CR,150,17 STREET,
2026012700123016,1005081156,CR,262,MOTT STREET,SUB3A
2026012700123016,3046200047,CR,651,UTICA AVENUE,
2026012700123016,3036770015,CR,1690,EAST NEW YORK AVENUE,
2026012700123016,1005081102,SR,262,MOTT STREET,102
2026012700123016,1005081145,SR,262,MOTT STREET,SUB1C
2026012700123016,4093300014,CR,87-16,121 STREET,
2026012700123016,1020400048,CR,2924,8TH AVENUE,
2026012700123016,1005081154,SR,262,MOTT STREET,SUB2G
2026012700123016,1005081149,CC,262,MOTT STREET,101B
2026012700123016,1005081157,CR,262,MOTT STREET,SUB3B
2026012700123016,1005081153,SR,262,MOTT STREET,SU2EF
2026012700123016,3005550005,CR,155,KING STREET,
2026012700123016,3005550104,CR,139,CONOVER STREET,
2026012700123016,3036170001,CR,507,OSBORN STREET,
2026012700123016,1005081155,SR,262,MOTT STREET,SUB2H
2026012700123016,1022460020,CR,302,DYCKMAN STREET,
2026012700123016,3045930110,CR,1,REMSEN AVENUE,
2026012700123016,4002391102,OT,31-08,NORTHERN BLVD,UU
2026012700123016,1005081148,SR,262,MOTT STREET,SUB1F
2026012700123016,1005081146,SR,262,MOTT STREET,SUB1D
2026012700123016,1005081161,CR,262,MOTT STREET,SUB3F
2025121900959017,1019220041,OT,131,ST NICHOLAS AVENUE,
2025122800029016,1007070020,VN,514,WEST 36 STREET,
2025122800029013,1007070020,VN,514,WEST 36 STREET,
2025122800004063,3083290225,AP,9910,SEAVIEW AVENUE,
2025122700026005,1010660012,CR,440,WEST 57 STREET,
2025122400031003,1000350010,OF,111,WALL STREET,
2025121900959020,1017490010,OT,17,EAST 124 STREET,
2025121900959020,1018270042,OT,218,WEST 112 STREET,
2025121900959020,1017180001,OT,180,LENOX AVENUE,
2025121900959020,1019220041,OT,131,ST NICHOLAS AVENUE,
2025121900959020,1019230029,OT,1940,7 AVENUE,
2025121900959020,1016880045,OT,307,EAST 117 STREET,
2025121900959020,1017770005,OT,110,EAST 129 STREET,
2025121900959020,1017680012,OT,1940,LEXINGTON AVENUE,
2025121900959020,1017690005,CR,1980,LEXINGTON AVENUE,
2025121900959017,1017690005,CR,1980,LEXINGTON AVENUE,
2025121900959017,1017680012,OT,1940,LEXINGTON AVENUE,
2025121900959017,1019230029,OT,1940,7 AVENUE,
2025121900959017,1016880045,OT,307,EAST 117 STREET,
2025121900959017,1017180001,OT,180,LENOX AVENUE,
2025121900959017,1018270042,OT,218,WEST 112 STREET,
2025121900959017,1017770005,OT,110,EAST 129 STREET,
2025121900959017,1017490010,OT,17,EAST 124 STREET,
2025120800540001,1008680016,CR,260,MADISON AVENUE,
2025122400031003,1000350010,OF,111,WALL STREET,
2025121200273001,1010340037,CR,300,WEST 44 STREET,
2025101300430001,1017870080,AP,2391,2 AVENUE,
2025101300430001,1017870001,AP,2243,3 AVENUE,
2025101300426001,1008530001,CR,5,MADISON AVENUE,
2025100200479061,3016310001,AP,855,GATES AVENUE,
2025100200479061,3016360024,AP,150,MALCOLM X BOULEVARD,
2025100200479061,3014920001,AP,23,SARATOGA AVENUE,
2025100200479061,3017690001,AP,281,THROOP AVENUE,
2025101300430001,1017870060,AP,211,EAST 122 STREET,
2025101300430001,1017870070,AP,2383,2 AVENUE,
2025100200479061,3016310061,VR,857,GATES AVENUE,
2025100200479061,3016310060,VR,859,GATES AVENUE,
2025100200479061,3015280033,AP,24,MOTHER GASTON BOULEVARD,
2025100200479061,3015290001,AP,15,MOTHER GASTON BLVD,
2025100200479061,3016350003,AP,245,LEWIS AVENUE,
2025100200479061,3014920006,VN,946,HANCOCK STREET,
2025100200479061,3016310058,VR,863,GATES AVENUE,
2025100200479061,3016310009,AP,690,QUINCY STREET,
2025100200479061,3016350041,AP,770,GATES AVENUE,
2025100200479061,3016310031,AP,885,GATES AVENUE,
2025100200479061,3017610063,AP,671,WILLOUGHBY AVENUE,
2025100200479061,3017610061,AP,675,WILLOUGHBY AVENUE,
2025100200479061,3016310034,VN,128,MALCOLM X BOULEVARD,
2025100200479061,3017610045,AP,701,WILLOUGHBY AVENUE,
2025090300220021,3001741206,CC,475,STATE STREET,RU2
2025090300220021,3001741205,CC,475,STATE STREET,RU1
2025092300446001,1004980023,CR,529,BROADWAY,
2025080100965007,2024560051,AP,210,EAST 166 STREET,
2025073100246001,2023490046,VN,355,EXTERIOR STREET,
2025080100965007,2024330028,AP,1041,FINDLAY AVENUE,
2025080100965007,2024260008,AP,1124,CLAY AVENUE,
2025080100965007,2024570050,AP,1279,SHERIDAN AVENUE,
2025080100965007,2024260004,AP,1120,CLAY AVENUE,
2025080100965007,2024470051,AP,1009,MORRIS AVENUE,
2025080100965007,2024330023,AP,1055,FINDLAY AVENUE,
2025080100965007,2024470056,AP,997,MORRIS AVENUE,
2025080100965007,2028310032,AP,1291-1295,SHERIDAN AVENUE,
2025080100965007,2024530055,AP,1280,SHERIDAN AVENUE,
2025080100965007,2024500031,AP,266,EAST 169 STREET,
2025080100965007,2024320005,AP,986,MORRIS AVENUE,
2025080100965007,2028160070,AP,1295,MORRIS AVENUE,
2025080100965007,2024260012,AP,1140,CLAY AVENUE,
2025080100965007,2028160001,AP,1294,GRANT AVENUE,
2025080100965007,2024500029,AP,256,EAST 169 STREET,
2025080100965007,2024340047,AP,1104,FINDLAY AVENUE,
2025080700469003,1010050029,CR,1301,AVENUE OF THE AMERICAS,
2025081200637003,1009950005,OF,151,WEST 42ND STREET,
2025081900104001,1006931202,CC,510,WEST 22ND STREET,CU-2
2025081900104001,1006931201,CC,510,WEST 22ND STREET,CU-1
2025070200210065,2028790030,AP,1925,UNIVERSITY AVENUE,
2025070200210065,2028690077,AP,1886,HARRISON AVENUE,
2025070200210065,2031300100,AP,1010,EAST 178 STREET,
2025070200210065,2028790032,OT,1915,UNIVERSITY AVENUE,
2025070200210065,2028790043,AP,1865,UNIVERSITY AVENUE,
2025070200210065,2030940045,CR,2091,PROSPECT AVENUE,
2025070200210065,2028690122,AP,1934,HARRISON AVENUE,
2025070200210065,2030940014,AP,735,OAKLAND PLACE,
2025070200210065,2032610102,AP,3320,BAILEY AVENUE,
2025070200210065,2028790041,AP,1875,UNIVERSITY AVENUE,
2025070200210065,2030620021,AP,559,EAST 180 STREET,
2025070200210065,2028680144,AP,1925,HARRISON AVENUE,
2025070200210065,2032390004,AP,2661,HEATH AVENUE,
2025070200210065,2030940018,VR,N/A,OAKLAND PLACE,
2025070200210065,2028790033,AP,1895,UNIVERSITY AVENUE,
2025070200210065,2028690116,AP,1930,HARRISON AVENUE,
2025070200210065,2030940040,CR,750,EAST 180 STREET,
2025070200210062,2028790033,AP,1895,UNIVERSITY AVENUE,
2025070200210062,2028690077,AP,1886,HARRISON AVENUE,
2025070200210062,2030940018,VR,N/A,OAKLAND PLACE,
2025070200210062,2031300100,AP,1010,EAST 178 STREET,
2025070200210062,2028790041,AP,1875,UNIVERSITY AVENUE,
2025070200210062,2028680144,AP,1925,HARRISON AVENUE,
2025070200210062,2030940040,CR,750,EAST 180 STREET,
2025070200210062,2032610102,AP,3320,BAILEY AVENUE,
2025070200210062,2032390004,AP,2661,HEATH AVENUE,
2025070200210062,2028690110,AP,1920,HARRISON AVENUE,
2025070200210062,2028790032,OT,1915,UNIVERSITY AVENUE,
2025070200210062,2030620021,AP,559,EAST 180 STREET,
2025070200210062,2028690122,AP,1934,HARRISON AVENUE,
2025070200210062,2028790043,AP,1865,UNIVERSITY AVENUE,
2025070200210062,2028790030,AP,1925,UNIVERSITY AVENUE,
2025070200210062,2030940014,AP,735,OAKLAND PLACE,
2025070200210062,2028690116,AP,1930,HARRISON AVENUE,
2025070200210062,2030940045,CR,2091,PROSPECT AVENUE,
2025070200210062,2030620007,CR,N/A,MONTEREY AVENUE,
2025062500788001,4008500200,UT,N/A,20 AVENUE,
2025070200210065,2028690110,AP,1920,HARRISON AVENUE,
2025070200210065,2030620007,CR,N/A,MONTEREY AVENUE,
2025060200225002,1013370014,OF,323,EAST 44 STREET,
2025060200225002,1013371102,CR,787,1 AVENUE,OFF
2025061600628005,4142600001,OT,154-68,BROOKVILLE BLVD,
2025061500011013,4000800009,VN,23-14,45TH AVENUE,
2025061500011013,4000800004,VN,24-11,JACKSON AVENUE,
2025060200225003,1013370014,OF,323,EAST 44 STREET,
2025060200225003,1013371102,CR,787,1 AVENUE,OFF
2025041100218002,1013161009,CC,205,EAST 42 STREET,1
2025041100218002,1013161004,CC,205,EAST 42ND STREET,211
2025041100218002,1013161028,CC,205,EAST 42ND STREET,20
2025041100218002,1013161023,CC,205,EAST 42ND STREET,15
2025041100218002,1013161003,CC,205,EAST 42ND STREET,9
2025041100218002,1013161002,CC,205,EAST 42ND STREET,7
2025041100218002,1013161025,CC,205,EAST 42ND STREET,17
2025041100218002,1013161031,CC,205,EAST 42ND STREET,PH5
2025041100218002,1013161005,CC,205,EAST 42ND STREET,215
2025041100218002,1013160005,CR,205,EAST 42ND STREET,
2025041100218002,1013161030,CC,205,EAST 42ND STREET,ST210
2025041100218002,1013161024,CC,205,EAST 42ND STREET,16
2025041100218002,1013161027,CC,205,EAST 42ND STREET,19
2025041100218002,1013161022,CC,205,EAST 42ND STREET,14
2025041100218002,1013150001,OF,655,3 AVENUE,
2025041100218002,1013161013,CC,205,EAST 42ND STREET,55
2025041100218002,1013161001,CC,205,EAST 42ND STREET,203
2025041100218002,1013161029,CC,205,EAST 42ND STREET,PH1
2025040700957012,2045810001,CR,1130,BURKE AVENUE,
2025041100218002,1013161014,CC,205,EAST 42ND STREET,6
2025042400298002,1012750023,OF,285,MADISON AVENUE,
2025041100218002,1013161032,CC,205,EAST 42ND STREET,PH10
2025041100218002,1013161006,CC,205,EAST 42ND STREET,8
2025031400107007,1011320035,AP,160,WEST 62 STREET,
2025031400107004,1011320035,AP,160,WEST 62 STREET,
2025031800886004,1001231001,CR,233,BROADWAY,LOWER
2025012401000003,1012960001,CR,125,PARK AVENUE,
2024122000955001,1008550024,OF,354,PARK AVENUE SOUTH,
2024122000955001,1008550024,OF,360,PARK AVENUE SOUTH,
2025010600438003,1020019005,AP,3333,BROADWAY,
2025012400992010,3045860299,CR,N/A,FOUNTAIN AVENUE,
2025012400992010,3045860297,VR,N/A,FOUNTAIN AVENUE,
2025012400992010,3045860298,VR,N/A,ERSKINE STREET,
2025010600241001,2023500001,AP,414,GERARD AVENUE,
2025010600241001,2023510012,AP,445,GERARD AVENUE,
2024120300451001,4000210110,AP,46-10,CENTER BOULEVARD,
2024102900510005,1007610043,AP,320,WEST 38TH STREET,
2024102900510003,1007610043,AP,320,WEST 38TH STREET,
2024102101082006,3001611201,CC,540,FULTON STREET,1201
2024101600189001,3020940010,CR,80,DEKALB AVENUE,
2024071600114001,1012730071,CR,1414,AVENUE OF THE AMER,
2024042200736003,1010270020,CR,1740,BROADWAY,
2024032200236001,1011581702,OT,150,AMSTERDAM AVENUE,RES
2024032200236001,1011581701,OT,150,AMSTERDAM AVENUE,COMM
2024032200236001,1011581703,OT,150,AMSTERDAM AVENUE,GRG
2024021500918011,4000061409,SC,56-27,2ND STREET,9
2024021500918011,4000061410,SC,56-27,2ND STREET,10
2024021500918011,4000061408,SC,56-27,2ND STREET,8
2024021500918011,4000061407,PS,1-14,56TH AVENUE,7
2024021500918011,4000061414,CC,57-28,2ND STREET,14
2024021500918011,4000061401,SC,1-15,57TH AVENUE,1
2024021500918011,4000061404,SC,1-15,57TH AVENUE,4
2024021500918011,4000061403,SC,1-15,57TH AVENUE,3
2024021500918011,4000061405,OT,1-07,57TH AVENUE,5
2024021500918011,4000061406,CC,1-20,56TH AVENUE,6
2024021500918011,4000061413,CC,56-28,2ND STREET,13
2024021500918011,4000061411,SC,56-27,2ND STREET,11
2024021500918011,4000061402,SC,1-15,57TH AVENUE,2
2026032000204001,3056390001,CR,4915,10TH AVE,
2026030200174007,2059330055,RS,5801,PALISADE AVENUE,
2026030200174007,2059330225,CR,5921,PALISADE AVENUE,
2026030200174007,2059330210,CR,5931,PALISADE AVENUE,
2026021900212001,2056220050,EA,N/A,HUTCHINSON RVR PKWY,
2025122400299003,1008301201,CC,35,WEST 28TH STREET,HOTEL
2026012300850001,3053220051,CR,72,CATON PLACE,
2026012200040002,1012910028,CR,65,EAST 55 STREET,
2026011300739009,4004360001,AP,43-30,24 STREET,
2025121000849003,1001231101,CC,30,PARK PLACE,HOTEL
2025120100792007,1009720001,CR,240,1 AVENUE,
2025120100792007,1009780001,CR,342,1 AVENUE,
2025111700434002,3004620012,AP,155,3 STREET,
2025101600286001,1004911367,CC,246,SPRING STREET,2311
2025101600286001,1004911592,CC,246,SPRING STREET,CU1
2025101600286001,1004911594,CC,246,SPRING STREET,CU3
2025101600286001,1004911531,CC,246,SPRING STREET,3711
2025101600286001,1004911512,CC,246,SPRING STREET,3604
2025101600286001,1004911525,CC,246,SPRING STREET,3705
2025101600286001,1004911587,CC,246,SPRING STREET,4302
2025101600286001,1004911202,CC,246,SPRING STREET,809
2025101600286001,1004911267,CC,246,SPRING STREET,1505
2025101600286001,1004911378,CC,246,SPRING STREET,2410
2025101600286001,1004911328,CC,246,SPRING STREET,2006
2025101600286001,1004911331,CC,246,SPRING STREET,2009
2025101600286001,1004911287,CC,246,SPRING STREET,1701
2025101600286001,1004911593,CC,246,SPRING STREET,CU2
2025101600286001,1004911285,CC,246,SPRING STREET,1611
2025101600286001,1004911401,CC,246,SPRING STREET,2609
2025101600286001,1004911441,CC,246,SPRING STREET,3001
2025101600286001,1004911201,CC,246,SPRING STREET,807
2025101600286001,1004911447,CC,246,SPRING STREET,3007
2025101600286001,1004911261,CC,246,SPRING STREET,1411
2025101600286001,1004911317,CC,246,SPRING STREET,1907
2025101600286001,1004911426,CC,246,SPRING STREET,2810
2025101600286001,1004911301,CC,246,SPRING STREET,1803
2025101600286001,1004911278,CC,246,SPRING STREET,1604
2025101600286001,1004911235,CC,246,SPRING STREET,1109
2025101600286001,1004911591,CC,246,SPRING STREET,4406
2025101600286001,1004911575,CC,246,SPRING STREET,4107
2025101600286001,1004911226,CR,246,SPRING STREET,1012
2025101600286001,1004911397,CC,246,SPRING STREET,2605
2025101600286001,1004911478,CC,246,SPRING STREET,3302
2025101600286001,1004911563,CC,246,SPRING STREET,4007
2025101600286001,1004911544,CC,246,SPRING STREET,3812
2025101600286001,1004911215,CC,246,SPRING STREET,1001
2025101600286001,1004911294,CC,246,SPRING STREET,1708
2025101600286001,1004911369,CC,246,SPRING STREET,2401
2025101600286001,1004911322,CC,246,SPRING STREET,1912
2025101600286001,1004911338,CC,246,SPRING STREET,2105
2025101600286001,1004911207,CC,246,SPRING STREET,905
2025101600286001,1004911299,CC,246,SPRING STREET,1801
2025101600286001,1004911520,CC,246,SPRING STREET,3612
2025101600286001,1004911528,CC,246,SPRING STREET,3708
2025101600286001,1004911527,CC,246,SPRING STREET,3707
2025101600286001,1004911239,CC,246,SPRING STREET,1201
2025101600286001,1004911380,CC,246,SPRING STREET,2412
2025101600286001,1004911514,CC,246,SPRING STREET,3606
2025101600286001,1004911275,CC,246,SPRING STREET,1601
2025101600286001,1004911334,CC,246,SPRING STREET,2012
2025101600286001,1004911503,CC,246,SPRING STREET,3507
2025101600286001,1004911257,CC,246,SPRING STREET,1407
2025101600286001,1004911365,CC,246,SPRING STREET,2309
2025101600286001,1004911411,CC,246,SPRING STREET,2707
2025101600286001,1004911536,CC,246,SPRING STREET,3804
2025101600286001,1004911518,CC,246,SPRING STREET,3610
2025101600286001,1004911376,CC,246,SPRING STREET,2408
2025101600286001,1004911375,CC,246,SPRING STREET,2407
2025101600286001,1004911361,CC,246,SPRING STREET,2305
2025101600286001,1004911293,CC,246,SPRING STREET,1707
2025101600286001,1004911279,CC,246,SPRING STREET,1605
2025101600286001,1004911501,CC,246,SPRING STREET,3505
2025101600286001,1004911321,CC,246,SPRING STREET,1911
2025101600286001,1004911292,CC,246,SPRING STREET,1706
2025101600286001,1004911445,CC,246,SPRING STREET,3005
2025101600286001,1004911430,CC,246,SPRING STREET,2902
2025101600286001,1004911452,CC,246,SPRING STREET,3012
2025101600286001,1004911543,CC,246,SPRING STREET,3811
2025101600286001,1004911320,CC,246,SPRING STREET,1910
2025101600286001,1004911510,CC,246,SPRING STREET,3602
2025101600286001,1004911333,CC,246,SPRING STREET,2011
2025101600286001,1004911213,CC,246,SPRING STREET,911
2025101600286001,1004911537,CC,246,SPRING STREET,3805
2025101600286001,1004911232,CC,246,SPRING STREET,1106
2025101600286001,1004911459,CC,246,SPRING STREET,3107
2025101600286001,1004911208,CC,246,SPRING STREET,906
2025101600286001,1004911219,CC,246,SPRING STREET,1005
2025101600286001,1004911360,CC,246,SPRING STREET,2304
2025101600286001,1004911221,CC,246,SPRING STREET,1007
2025101600286001,1004911590,CC,246,SPRING STREET,4405
2025101600286001,1004911534,CC,246,SPRING STREET,3802
2025101600286001,1004911214,CC,246,SPRING STREET,912
2025101600286001,1004911307,CC,246,SPRING STREET,1809
2025101600286001,1004911255,CC,246,SPRING STREET,1405
2025101600286001,1004911486,CC,246,SPRING STREET,3401
2025101600286001,1004911271,CC,246,SPRING STREET,1509
2025101600286001,1004911231,CC,246,SPRING STREET,1105
2025101600286001,1004911263,CC,246,SPRING STREET,1501
2025101600286001,1004911258,CC,246,SPRING STREET,1408
2025101600286001,1004911304,CC,246,SPRING STREET,1806
2025101600286001,1004911556,CC,246,SPRING STREET,3912
2025101600286001,1004911390,CC,246,SPRING STREET,2510
2025101600286001,1004911437,CC,246,SPRING STREET,2909
2025101600286001,1004911553,CC,246,SPRING STREET,3909
2025101600286001,1004911545,CC,246,SPRING STREET,3901
2025101600286001,1004911337,CC,246,SPRING STREET,2103
2025101600286001,1004911516,CC,246,SPRING STREET,3608
2025101600286001,1004911302,CC,246,SPRING STREET,1804
2025101600286001,1004911382,CC,246,SPRING STREET,2502
2025101600286001,1004911291,CC,246,SPRING STREET,1705
2025101600286001,1004911465,CC,246,SPRING STREET,3201
2025101600286001,1004911557,CC,246,SPRING STREET,4001
2025101600286001,1004911423,CC,246,SPRING STREET,2807
2025101600286001,1004911233,CC,246,SPRING STREET,1107
2025101600286001,1004911492,CC,246,SPRING STREET,3408
2025101600286001,1004911348,CC,246,SPRING STREET,2203
2025101600286001,1004911509,CC,246,SPRING STREET,3601
2025101600286001,1004911206,CC,246,SPRING STREET,903
2025101600286001,1004911298,CC,246,SPRING STREET,1712
2025101600286001,1004911342,CC,246,SPRING STREET,2109
2025101600286001,1004911547,CC,246,SPRING STREET,3903
2025101600286001,1004911329,CC,246,SPRING STREET,2007
2025101600286001,1004911277,CC,246,SPRING STREET,1603
2025101600286001,1004911454,CC,246,SPRING STREET,3102
2025101600286001,1004911212,CC,246,SPRING STREET,910
2025101600286001,1004911583,CC,246,SPRING STREET,4203
2025101600286001,1004911425,CC,246,SPRING STREET,2809
2025101600286001,1004911339,CC,246,SPRING STREET,2106
2025101600286001,1004911405,CC,246,SPRING STREET,2701
2025101600286001,1004911282,CC,246,SPRING STREET,1608
2025101600286001,1004911574,CC,246,SPRING STREET,4106
2025101600286001,1004911305,CC,246,SPRING STREET,1807
2025101600286001,1004911402,CC,246,SPRING STREET,2610
2025101600286001,1004911576,CC,246,SPRING STREET,4108
2025101600286001,1004911417,CC,246,SPRING STREET,2801
2025101600286001,1004911393,CC,246,SPRING STREET,2601
2025101600286001,1004911300,CC,246,SPRING STREET,1802
2025101600286001,1004911284,CC,246,SPRING STREET,1610
2025101600286001,1004911523,CC,246,SPRING STREET,3703
2025101600286001,1004911394,CC,246,SPRING STREET,2602
2025101600286001,1004911513,CC,246,SPRING STREET,3605
2025101600286001,1004911274,CC,246,SPRING STREET,1512
2025101600286001,1004911259,CC,246,SPRING STREET,1409
2025101600286001,1004911340,CC,246,SPRING STREET,2107
2025101600286001,1004911210,CC,246,SPRING STREET,908
2025101600286001,1004911464,CC,246,SPRING STREET,3112
2025101600286001,1004911493,CC,246,SPRING STREET,3409
2025101600286001,1004911589,CC,246,SPRING STREET,4304
2025101600286001,1004911466,CC,246,SPRING STREET,3202
2025101600286001,1004911372,CC,246,SPRING STREET,2404
2025101600286001,1004911251,CC,246,SPRING STREET,1401
2025101600286001,1004911413,CC,246,SPRING STREET,2709
2025101600286001,1004911311,CC,246,SPRING STREET,1901
2025101600286001,1004911477,CC,246,SPRING STREET,3301
2025101600286001,1004911524,CC,246,SPRING STREET,3704
2025101600286001,1004911421,CC,246,SPRING STREET,2805
2025101600286001,1004911250,CC,246,SPRING STREET,1212
2025102800556001,1013210001,CR,757,THIRD AVENUE,
2025093001029006,3030250070,CR,195,GRAHAM AVENUE,
2025093001029006,3030240001,AP,142,LEONARD STREET,
2025093001029006,3030270001,AP,226,HUMBOLDT STREET,
2025093001029006,3030260001,CR,202,GRAHAM AVENUE,
2025093001029006,3030250046,CR,229,GRAHAM AVENUE,
2025100300103002,1008000050,CR,113-117,WEST 24 STREET,
2025101600286001,1004911290,CC,246,SPRING STREET,1704
2025101600286001,1004911404,CC,246,SPRING STREET,2612
2025101600286001,1004911568,CC,246,SPRING STREET,4012
2025101600286001,1004911487,CC,246,SPRING STREET,3402
2025101600286001,1004911474,CC,246,SPRING STREET,3210
2025101600286001,1004911522,CC,246,SPRING STREET,3702
2025101600286001,1004911330,CC,246,SPRING STREET,2008
2025101600286001,1004911532,CC,246,SPRING STREET,3712
2025101600286001,1004911343,CC,246,SPRING STREET,2110
2025101600286001,1004911243,CC,246,SPRING STREET,1205
2025101600286001,1004911548,CC,246,SPRING STREET,3904
2025101600286001,1004911225,CC,246,SPRING STREET,1011
2025101600286001,1004911508,CC,246,SPRING STREET,3512
2025101600286001,1004911471,CC,246,SPRING STREET,3207
2025101600286001,1004911504,CC,246,SPRING STREET,3508
2025101600286001,1004911507,CC,246,SPRING STREET,3511
2025101600286001,1004911319,CC,246,SPRING STREET,1909
2025101600286001,1004911236,CC,246,SPRING STREET,1110
2025101600286001,1004911453,CC,246,SPRING STREET,3101
2025101600286001,1004911562,CC,246,SPRING STREET,4006
2025101600286001,1004911409,CC,246,SPRING STREET,2705
2025101600286001,1004911354,CC,246,SPRING STREET,2210
2025101600286001,1004911515,CC,246,SPRING STREET,3607
2025101600286001,1004911323,CC,246,SPRING STREET,2001
2025101600286001,1004911332,CC,246,SPRING STREET,2010
2025101600286001,1004911248,CC,246,SPRING STREET,1210
2025101600286001,1004911373,CC,246,SPRING STREET,2405
2025101600286001,1004911296,CC,246,SPRING STREET,1710
2025101600286001,1004911569,CC,246,SPRING STREET,4101
2025101600286001,1004911558,CC,246,SPRING STREET,4002
2025101600286001,1004911318,CC,246,SPRING STREET,1908
2025101600286001,1004911351,CC,246,SPRING STREET,2207
2025101600286001,1004911355,CC,246,SPRING STREET,2211
2025101600286001,1004911385,CC,246,SPRING STREET,2505
2025101600286001,1004911270,CC,246,SPRING STREET,1508
2025101600286001,1004911538,CC,246,SPRING STREET,3806
2025101600286001,1004911408,CC,246,SPRING STREET,2704
2025101600286001,1004911517,CC,246,SPRING STREET,3609
2025101600286001,1004911497,CC,246,SPRING STREET,3501
2025101600286001,1004911485,CC,246,SPRING STREET,3312
2025101600286001,1004911245,CC,246,SPRING STREET,1207
2025101600286001,1004911289,CC,246,SPRING STREET,1703
2025101600286001,1004911440,CC,246,SPRING STREET,2912
2025101600286001,1004911244,CC,246,SPRING STREET,1206
2025101600286001,1004911295,CC,246,SPRING STREET,1709
2025101600286001,1004911347,CC,246,SPRING STREET,2202
