document_id,party_type,party_role,name
2026030200366006,1,SELLER,BRC LIC HOUSING DEVELOPMENT FUND CORPORATION
2026030200366006,2,BUYER,"UMB BANK, N.A"
2026032000204003,2,BUYER,THE HUNTINGTON NATIONAL BANK
2026032000204003,1,SELLER,4915 10TH SNF REALTY LLC
2026030200366006,1,SELLER,UBC LIC LLC
2026020400227001,2,BUYER,BANK OZK
2026020400227001,1,SELLER,5W13 OWNER LLC
2026010601167006,1,SELLER,THBD GRANT LIHTC LLC
2026010601167006,1,SELLER,TB GRANT HOUSING DEVELOPMENT FUND CORPORATION
2026010601167006,2,BUYER,NEW YORK CITY HOUSING DEVELOPMENT CORPORATION
2026010601167006,1,SELLER,CF GRANT LLC
2025122400538001,1,SELLER,"KINGS BAY HOUSING CO., INC."
2025122400538001,2,BUYER,THE CITY OF NEW YORK
2025123000888031,1,SELLER,ARVERNE EAST AFFORDABLE D LLC
2025123000888031,2,BUYER,THE CITY OF NEW YORK
2025123000888031,1,SELLER,ARVERNE EAST AFFORDABLE HOMEOWNERSHIP D LLC
2025123000888031,1,SELLER,HP ARVERNE EAST AFFORDABLE D HOUSING DEVELOPMENT F
2025123001332005,1,SELLER,ATLANTIC CHESTNUT III ASSOCIATES LIHTC LLC
2025123001332005,1,SELLER,ATLANTIC CHESTNUT III HSG. DEV. FUND CORP.
2025123001332005,1,SELLER,ATLANTIC CHESTNUT III ASSOCIATES
2025123001332005,2,BUYER,NEW YORK CITY HOUSING DEVELOPMENT CORPORATION
2025120600063001,2,BUYER,COMPTEX 4160 MAIN LLC
2025120600063001,1,SELLER,41-60 MAIN STREET OWNER LLC
2025100600813003,1,SELLER,NYM 215 MOORE LLC
2025102000502003,1,SELLER,1 EAST RIVER LLC
2025102000502003,2,BUYER,"ARBOR AGENCY LENDING, LLC"
2025102000272001,2,BUYER,"630 THIRD AVENUE DEVELOPMENT OWNER, LLC"
2025102000272001,1,SELLER,"630 ASSOCIATES, LLC"
2025101000418006,1,SELLER,550W21 OWNER LLC
2025101000418006,2,BUYER,ELDRIDGE CORPORATE FUNDING LLC
2025100600813003,1,SELLER,NEW YORK CITY INDUSTRIAL DEVELOPMENT AGENCY
2025100600813003,2,BUYER,VESTIBULE HOLDING LLC
2025091800148013,1,SELLER,BFH HOUSING DEVELOPMENT FUND CORPORATION
2025082900395001,2,BUYER,BENCHMARK 250 LLC
2025082900395001,1,SELLER,85 D REALTY LLC
2025080700686001,2,BUYER,NATIXIS REAL ESTATE CAPITAL LLC
2025080700686001,2,BUYER,WELLS FARGO BANK NA
2025080700686001,1,SELLER,B9 COMMERCE OWNER LLC
2025080700686001,2,BUYER,SOCIETE GENERALE FINANCIAL CORPORATION
2025091500345003,2,BUYER,"G4 18267, LLC"
2025080700686001,2,BUYER,BANK OF AMERICA NA
2025091500345003,1,SELLER,SKY 65 FRANKLIN LLC
2025091800148013,2,BUYER,"CITIBANK, N.A."
2025072400640006,1,SELLER,RONIT REALTY LLC
2025072400640006,2,BUYER,56N9 OWNER LLC
2025080700686001,2,BUYER,SOCIETE GENERALE FINANCIAL CORPORATION
2025080700686001,2,BUYER,NATIXIS REAL ESTATE CAPITAL LLC
2025080700686001,1,SELLER,B9 COMMERCE OWNER LLC
2025080700686001,2,BUYER,BANK OF AMERICA NA
2025080700686001,2,BUYER,WELLS FARGO BANK NA
2025072400640006,1,SELLER,RONIT REALTY I LLC
2025070200210059,1,SELLER,NW BRONX OZ HOUSING PRESERVATION EXPERIENCE L.P.
2025071600312002,1,SELLER,X11 FIRST AVE LLC
2025071600312002,2,BUYER,ELDRIDGE CORPORATE FUNDING LLC
2025070200210059,1,SELLER,NW BRONX HOUSING PRESERVATION EXPERIENCE L.P.
2025070200210059,2,BUYER,NEW YORK CITY HOUSING DEVELOPMENT CORPORATION
2025070200210059,2,BUYER,FANNIE MAE
2025070100523004,1,SELLER,PEARSON SYLGAR TIC LLC
2025070100523004,1,SELLER,PEARSON 83RD TIC LLC
2025070100523004,2,BUYER,"PACIFICCAL DEBT V, LLC"
2025070100523004,1,SELLER,PEARSON 351 TIC LLC
2025070100523004,1,SELLER,PEARSON LE TIC LLC
2025070100523004,1,SELLER,PEARSON L&M TIC LLC
2025050900199005,2,BUYER,95 ROCKWELL 1 LLC
2025050900199005,1,SELLER,95 ROCKWELL PROPERTY OWNER LLC
2025041100218003,2,BUYER,"CITIBANK, N.A."
2025041100218003,1,SELLER,DOLP 675 PROPERTIES II LLC
2025031800634006,1,SELLER,259 EAST 72 OWNER LLC
2025031800634006,2,BUYER,G4 18222 LLC
2025031800959001,1,SELLER,"470 4TH AVENUE FEE OWNER, LLC"
2025031800959001,2,BUYER,ELEVENTH-SB LLC
2025031800634006,1,SELLER,CF EAST 72 OWNER LLC
2025013000246010,1,SELLER,MEO 480 BERGEN STREET LLC
2025012401000004,1,SELLER,"PPF OFF 500 PARK AVENUE, LLC"
2025012401000004,2,BUYER,500 PARK COMMERCIAL OWNER LLC
2025013000246010,1,SELLER,MEO 466 BERGEN STREET LLC
2025013000246010,1,SELLER,MEO 266 FLATBUSH AVENUE LLC
2025013000246010,1,SELLER,MEO 234 FLATBUSH AVENUE LLC
2025013000246010,1,SELLER,MEO 243 FLATBUSH AVENUE LLC
2025013000246010,1,SELLER,MEO 214 FLATBUSH AVENUE LLC
2025013000246010,1,SELLER,MEO 237 FLATBUSH AVENUE LLC
2025013000246010,1,SELLER,MEO 204 FLATBUSH AVENUE LLC
2025013000246010,1,SELLER,MEO 192 FLATBUSH AVENUE LLC
2025013000246010,1,SELLER,MEO 216 FLATBUSH AVENUE LLC
2025013000246010,1,SELLER,MEO 464 BERGEN STREET LLC
2025013000246010,1,SELLER,MEO 478 BERGEN STREET LLC
2025013000246010,1,SELLER,MEO 241 FLATBUSH AVENUE LLC
2025013000246010,1,SELLER,MEO 462 BERGEN STREET LLC
2025013000246010,1,SELLER,MEO 239 FLATBUSH AVENUE LLC
2025013000246010,1,SELLER,MEO 206 FLATBUSH AVENUE LLC
2025013000246010,1,SELLER,MEO 218 FLATBUSH AVENUE LLC
2025013000246010,1,SELLER,MEO 452 DEAN STREET LLC
2025013000246010,1,SELLER,MEO 476 BERGEN STREET LLC
2025013000246010,1,SELLER,MEO 468 BERGEN STREET LLC
2025013000246010,1,SELLER,MEO 472 BERGEN STREET LLC
2025013000246010,2,BUYER,FCR DC JV ATLAS SELLER LLC
2025013000246010,1,SELLER,MEO 470 BERGEN STREET LLC
2025013000246010,1,SELLER,MEO 212 FLATBUSH AVENUE LLC
2025013000246010,1,SELLER,MEO 202 FLATBUSH AVENUE LLC
2025013000246010,1,SELLER,MEO 474 BERGEN STREET LLC
2025013000246010,1,SELLER,MEO 458 BERGEN STREET LLC
2025013100599004,2,BUYER,"ACCESS POINT FINANCIAL, LLC"
2025013100599004,1,SELLER,5 BEEKMAN HOTEL OWNER LLC
2025013100599004,1,SELLER,"5 BEEKMAN MASTER TENANT, LLC"
2025020500816004,1,SELLER,QPN 10 DE LLC
2025020500816004,2,BUYER,BANK OF MONTREAL
2025020500816004,1,SELLER,QPN 1 DE LLC
2025010800905002,2,BUYER,2457 ACQUISITION LLC
2025010700684001,2,BUYER,MALIBU COVE RE HOLDINGS LLC
2025010700684001,1,SELLER,"730 FIFTH UPPER, LLC"
2025010200840013,1,SELLER,325 KENT LLC
2025010200840013,2,BUYER,"WELLS FARGO BANK, NATIONAL ASSOCIATION"
2024120300720002,1,SELLER,95-97 HORATIO L.L.C.
2024120300720002,2,BUYER,"WELLS FARGO BANK, NATIONAL ASSOCIATION"
2025010800905002,1,SELLER,24 WEST 57 APF LLC
2024112700196003,1,SELLER,595 DEAN LLC
2024112700196003,2,BUYER,"PNC BANK, NATIONAL ASSOCIATION"
2024110100242004,1,SELLER,THE COMMUNITY CHURCH OF NEW YORK
2024110100242004,2,BUYER,26 EAST 35TH STREET LLC
2024112000291001,2,BUYER,AMCAP 360 LLC
2024112000291001,1,SELLER,"360 LEXINGTON AVENUE PROPERTY INVESTORS IV, LLC"
2024100100034002,1,SELLER,L3 WILLIAMSBURG PORTFOLIO LLC
2024100100034002,2,BUYER,"ESRT 81-91 NORTH 6TH STREET, L.L.C."
2024091100093009,2,BUYER,GREYSTONE SERVICING COMPANY LLC
2024082300281002,2,BUYER,"WELLS FARGO BANK, NATIONAL ASSOCATION"
2024082300281002,1,SELLER,1 MADISON OFFICE FEE LLC
2024091100093009,1,SELLER,"HP WEST 135 HOUSING DEVELOPMENT FUND COMP, INC."
2024091100093009,1,SELLER,WEST 135TH APTS OWNER LLC
2024071000879049,1,SELLER,BG SACK WERN HOUSING DEVELOPMENT FUND CORPORATION
2024082800505014,2,BUYER,91 PACIFIC L.L.C.
2024082800505014,1,SELLER,PACIFIC HICKS OWNER 2 LLC
2024073000939001,1,SELLER,17 JOHN STREET PROPERTY OWNER LLC
2024073000939001,2,BUYER,17 JOHN PROPERTY OWNER LLC
2024071000879050,1,SELLER,ABA SACK WERN LLC
2024071000879050,1,SELLER,BG SACK WERN HOUSING DEVELOPMENT FUND CORPORATION
2024071000879050,2,BUYER,NEW YORK CITY HOUSING DEVELOPMENT CORPORATION
2024071000879049,1,SELLER,ABA SACK WERN LLC
2024071000879049,2,BUYER,NEW YORK CITY HOUSING DEVELOPMENT CORPORATION
2024070200987006,2,BUYER,NEW YORK CITY HOUSING DEVELOPMENT CORPORATION
2024070200987006,1,SELLER,STARHILL PHASE II HOUSING DEVELOPMENT FUND CORP.
2024070200987006,1,SELLER,STARHILL PHASE II OWNER LLC
2024060200005008,2,BUYER,SM FINANCE III LLC
2024060200005008,1,SELLER,101 FLEET REALTY LLC
2024060200005008,1,SELLER,101 FLEET HOLDING LLC
2024053000968001,2,BUYER,175 PEARL STREET LLC
2024053000968001,1,SELLER,"MAPLE 3P KRL 175 PEARL OWNER, LLC"
2024061000288001,2,BUYER,MADISON 29 HOLDING LLC
2024061000288001,1,SELLER,"NINETY-FIVE MADISON COMPANY, L.P."
2024042600745009,2,BUYER,THE CITY OF NEW YORK
2024052200688001,2,BUYER,47 EAST 34TH STREET OWNERS LLC
2024052200688001,2,BUYER,LERNER FAMILY TIC LLC
2024052200688001,1,SELLER,47 EAST 34 OWNER LLC
2024042600745009,1,SELLER,GO HPS LIHTC LLC
2024042600745009,1,SELLER,SOUTH POINT HOUSING DVELOPMENT FUND CORPORATION
2024042600745009,1,SELLER,GO HPS LLC
2024042600745009,2,BUYER,DEPARTMENT OF HOUSING PRESERVATION AND DEVELOPMENT
2024032800799013,1,SELLER,LEX 47TH PROPERTY OWNER LLC
2024032800799013,2,BUYER,KM 47TH STREET US FINANCING US LP
